,date,OT
184,2008-07-03,83.97203828610944
185,2008-07-04,83.97413110857195
186,2008-07-05,84.17292904107177
187,2008-07-06,84.53557567414114
188,2008-07-07,84.90473069115123
189,2008-07-08,85.06604039700437
190,2008-07-09,84.85489368274615
191,2008-07-10,84.25014830490365
192,2008-07-11,83.40630070083324
193,2008-07-12,82.60349719214419
194,2008-07-13,82.13362235526388
195,2008-07-14,82.17189974349988
196,2008-07-15,82.69207400036689
197,2008-07-16,83.4650956453979
198,2008-07-17,84.14465671929781
199,2008-07-18,84.40472959807435
200,2008-07-19,84.07169904396787
201,2008-07-20,83.19649324824373
202,2008-07-21,82.03834449912435
203,2008-07-22,80.96913398720413
204,2008-07-23,80.33909133529603
205,2008-07-24,80.35769423892265
206,2008-08-05,81.03374443732471
207,2008-08-06,82.19178676422591
208,2008-08-07,83.55098635952605
209,2008-08-08,84.8304774741936
210,2008-08-09,85.8399324963566
211,2008-08-10,86.52547541848321
212,2008-08-11,86.96198549342347
213,2008-08-12,87.30342886661256
214,2008-08-13,87.71520518730108
215,2008-08-14,88.31370373870959
216,2008-08-15,89.13062599279836
217,2008-08-16,90.1083617690709
218,2008-08-17,91.12279114380684
219,2008-08-18,92.02387013863232
220,2008-08-19,92.68206342008304
221,2008-08-20,93.02858766899072
222,2008-08-21,93.07849745876545
223,2008-08-22,92.92828577933638
224,2008-08-23,92.72511423104505
225,2008-08-24,92.61341534382709
226,2008-08-25,92.67448590218024
227,2008-08-26,92.88155749808622
228,2008-08-27,93.09196373227402
229,2008-08-28,93.08712241804503
230,2008-08-29,92.65249725490926
231,2008-08-30,91.67059571428192
232,2008-08-31,90.18951565694324
233,2008-09-01,88.4342916281459
234,2008-09-02,86.74867230315687
235,2008-09-03,85.48372273959319
236,2008-09-04,84.87442743346898
237,2008-09-05,84.95428819461824
238,2008-09-06,85.54510777434069
239,2008-09-07,86.32881652486661
240,2008-09-08,86.97307054345393
241,2008-09-09,87.2583307150226
242,2008-09-10,87.1528390713422
243,2008-09-11,86.80480505261738
244,2008-09-12,86.45826266250668
245,2008-09-13,86.33339217036847
246,2008-09-14,86.52739040493411
247,2008-09-15,86.98074831238523
248,2008-09-16,87.52125773362548
249,2008-09-17,87.95992061704251
250,2008-09-18,88.18791255680347
251,2008-09-19,88.2244204672631
252,2008-09-20,88.19147258666258
253,2008-09-21,88.23079136913825
254,2008-09-22,88.40942163324173
255,2008-09-23,88.66864878182938
256,2008-09-24,88.84946364739277
257,2008-09-25,88.78729252397584
258,2008-09-26,88.42915054950188
259,2008-09-27,87.90873349166722
260,2008-09-28,87.53018115447753
261,2008-09-29,87.65409174932381
262,2008-09-30,88.53007758104204
263,2008-10-01,90.15348567980516
264,2008-10-02,92.22145658072706
265,2008-10-03,94.22331888872026
266,2008-10-04,95.63897690145272
267,2008-10-05,96.16456352521324
268,2008-10-06,95.86391293064854
269,2008-10-07,95.16968987532735
270,2008-10-08,94.72055165326795
271,2008-10-09,95.09375942469225
272,2008-10-10,96.54318362514887
273,2008-10-29,98.85655213663595
274,2008-10-30,101.39937474962113
275,2008-10-31,103.3353011798146
276,2008-11-01,103.93738693357002
277,2008-11-02,102.86504900054528
278,2008-11-03,100.29507551953014
279,2008-11-04,96.85599949241701
280,2008-11-05,93.39662148076864
281,2008-11-06,90.68591010635711
282,2008-11-07,89.16470452358729
283,2008-11-08,88.84121490050725
284,2008-11-09,89.35695463828668
285,2008-11-10,90.17781999351082
286,2008-11-11,90.81830140658087
287,2008-11-12,91.00392173840893
288,2008-11-13,90.71566802478044
289,2008-11-14,90.1193931954481
290,2008-11-15,89.4339958168015
291,2008-11-16,88.81185956785812
292,2008-11-17,88.28731477786997
293,2008-11-18,87.80602141550108
294,2008-11-19,87.30378474350347
295,2008-11-20,86.78005825451513
296,2008-11-21,86.31968796286212
297,2008-11-22,86.04984634297332
298,2008-11-23,86.05831681897399
299,2008-11-24,86.3227059156078
300,2008-11-25,86.6952128837273
301,2008-11-26,86.95719833760795
302,2008-11-27,86.91863017726465
303,2008-11-28,86.5110113653262
304,2008-11-29,85.82341974447942
305,2008-11-30,85.05998710736039
306,2008-12-01,84.43873244023142
307,2008-12-02,84.08400705136278
308,2008-12-03,83.97006011129395
309,2008-12-04,83.94748876022028
310,2008-12-05,83.84019005866087
311,2008-12-06,83.56088620882241
312,2008-12-07,83.17996290323593
313,2008-12-08,82.9039293209393
314,2008-12-09,82.96680202872562
315,2008-12-10,83.48655281844154
316,2008-12-11,84.36339303056207
317,2008-12-12,85.28210623300674
318,2008-12-13,85.83147440116436
319,2008-12-14,85.69308903462499
320,2008-12-15,84.81023477026599
321,2008-12-16,83.4482201539335
322,2008-12-17,82.10369318696742
323,2008-12-18,81.29237296866238
324,2008-12-19,81.30801775130092
325,2008-12-20,82.06785980526821
326,2008-12-21,83.1268268025246
327,2008-12-22,83.86677150285881
328,2008-12-23,83.7819843970728
329,2008-12-24,82.7295309049972
330,2008-12-25,81.02052080445884
331,2008-12-26,79.29686237468886
332,2009-01-01,78.23844546653555
333,2009-01-02,78.23174277250702
334,2009-01-03,79.1600514212373
335,2009-01-04,80.42991730981268
336,2009-01-05,81.24402063664803
337,2009-01-06,81.01302355896931
338,2009-01-07,79.72191082019292
339,2009-01-08,78.06897795847688
340,2009-01-09,77.2823265583747
341,2009-01-10,78.65587965824666
342,2009-01-11,82.97622103815876
343,2009-01-12,90.07515563548853
344,2009-01-13,98.70925590136468
345,2009-01-14,106.84645709753615
346,2009-01-15,112.27885773074414
347,2009-01-16,113.34649994802562
348,2009-01-17,109.50547503229734
349,2009-01-18,101.52764452214478
350,2009-01-19,91.25736094627396
351,2009-01-20,81.01699612568518
352,2009-01-21,72.88112865670969
353,2009-01-22,68.07922878552321
354,2009-01-23,66.72606054571831
355,2009-01-24,67.94625825897818
356,2009-01-25,70.3106388556179
357,2009-01-26,72.39596134913884
358,2009-01-27,73.25494450424772
359,2009-01-28,72.6419324285396
360,2009-01-29,70.95044512586662
361,2009-01-30,68.93267552736535
362,2009-01-31,67.3424243287499
363,2009-02-01,66.64897551369765
364,2009-02-02,66.91655609735226
365,2009-02-03,67.86229538565642
366,2009-02-04,69.03291658332552
367,2009-02-05,70.00536217332566
368,2009-02-06,70.52735466087582
369,2009-02-07,70.55757278788049
370,2009-02-08,70.21644390474212
371,2009-02-09,69.69326212441167
372,2009-02-10,69.16118629029528
373,2009-02-11,68.73225869448896
374,2009-02-12,68.45509211416501
375,2009-02-13,68.33565853650505
376,2009-02-14,68.35697801731274
377,2009-02-15,68.48525890513488
378,2009-02-16,68.66767379760508
379,2009-02-17,68.83767425134945
380,2009-02-18,68.94018854963731
381,2009-02-19,68.97343020615182
382,2009-02-20,69.02663100189226
383,2009-02-21,69.28591158886297
384,2009-02-22,69.990376017683
385,2009-02-23,71.34426006326497
386,2009-02-24,73.41682061540024
387,2009-02-25,76.0752600266335
388,2009-02-26,78.98816810691459
389,2009-02-27,81.70916102022042
390,2009-02-28,83.81462502599977
391,2009-03-01,85.04277266387092
392,2009-03-02,85.37719164970449
393,2009-03-03,85.03984030344598
394,2009-03-04,84.3967005866589
395,2009-03-05,83.81651038727277
396,2009-03-06,83.54184967803955
397,2009-03-07,83.62372619497098
398,2009-03-08,83.94001284411769
399,2009-03-09,84.27975937902369
400,2009-03-10,84.44797493399193
401,2009-03-11,84.34157179240941
402,2009-03-12,83.96737938317627
403,2009-03-13,83.40596557452463
404,2009-03-14,82.75284678866346
405,2009-03-15,82.07700219223813
406,2009-03-16,81.42154866453438
407,2009-03-17,80.84183465241179
408,2009-03-18,80.44908238675589
409,2009-03-19,80.41921226758822
410,2009-03-20,80.94308327070499
411,2009-03-21,82.12878286562821
412,2009-03-22,83.90081149604751
413,2009-03-23,85.95529127217779
414,2009-03-24,87.8136744603615
415,2009-03-25,88.97422731386808
416,2009-03-26,89.10980971362838
417,2009-03-27,88.2273706958011
418,2009-03-28,86.70833116170718
419,2009-03-29,85.19259420301394
420,2009-03-30,84.33605364602245
421,2009-03-31,84.5328752060689
422,2009-04-01,85.72015215963977
423,2009-04-02,87.35829859243665
424,2009-04-03,88.61239690688183
425,2009-04-04,88.67488972394553
426,2009-04-05,87.1050717199837
427,2009-04-06,84.0456023785535
428,2009-04-07,80.21999994976014
429,2009-04-08,76.7015013167419
430,2009-04-09,74.53723285498049
431,2009-04-10,74.3726360438277
432,2009-04-11,76.22301193071921
433,2009-04-12,79.48037453003678
434,2009-04-13,83.14896560969538
435,2009-04-14,86.21169732601871
436,2009-04-15,87.98056153715265
437,2009-04-16,88.29650153852694
438,2009-04-17,87.51156328939106
439,2009-04-18,86.27824612376432
440,2009-04-19,85.24802587874979
441,2009-04-20,84.81097450626879
442,2009-04-21,84.98069802674726
443,2009-04-22,85.45832195068238
444,2009-04-23,85.82884429327486
445,2009-04-24,85.7885939736745
446,2009-04-25,85.2964637098551
447,2009-04-26,84.58409254876025
448,2009-04-27,84.02956956659544
449,2009-04-28,83.96269875612771
450,2009-04-29,84.49870704776694
451,2009-04-30,85.4797684064989
452,2009-05-01,86.54981358412357
453,2009-05-02,87.32411265964024
454,2009-05-03,87.57111507502474
455,2009-05-04,87.31988482542182
456,2009-05-05,86.84303422689663
457,2009-05-06,86.52433208598666
458,2009-05-07,86.67408672318194
459,2009-05-08,87.37907056933533
460,2009-05-09,88.45679100138483
461,2009-05-10,89.5349127070159
462,2009-05-11,90.2187525468162
463,2009-05-12,90.26974184127347
464,2009-05-13,89.71357578080229
465,2009-05-14,88.82966284359001
466,2009-05-15,88.0277419568364
467,2009-05-16,87.6681023095215
468,2009-05-17,87.90596580988174
469,2009-05-18,88.62808420186249
470,2009-05-19,89.5070920784114
471,2009-05-20,90.14658328335764
472,2009-05-21,90.25105077124526
473,2009-05-22,89.74654682205107
474,2009-05-23,88.80264502325775
475,2009-05-24,87.75158810948483
476,2009-05-25,86.945278526374
477,2009-05-26,86.61512723977167
478,2009-05-27,86.79399355473079
479,2009-05-28,87.3278795215622
480,2009-05-29,87.96345325504402
481,2009-05-30,88.46527850555412
482,2009-05-31,88.70780715989387
483,2009-06-01,88.70415801059886
484,2009-06-02,88.56679628238997
485,2009-06-03,88.42784055638816
486,2009-06-04,88.36344990830706
487,2009-06-05,88.36058433248382
488,2009-06-06,88.33972620817109
489,2009-06-07,88.21701390563011
490,2009-06-08,87.96890220128559
491,2009-06-09,87.66182687255046
492,2009-06-10,87.42831029811546
493,2009-06-11,87.3996685208904
494,2009-06-12,87.62937374244927
495,2009-06-13,88.04802773484924
496,2009-06-14,88.47701800337899
497,2009-06-15,88.69968681372052
498,2009-06-16,88.55981306052664
499,2009-06-17,88.0415985124285
500,2009-06-18,87.29119735876328
501,2009-06-19,86.56508762586405
502,2009-06-20,86.12397649696288
503,2009-06-21,86.1171242161395
504,2009-06-22,86.50865761064084
505,2009-06-23,87.08104688999104
506,2009-06-24,87.5182820097069
507,2009-06-25,87.53661422690278
508,2009-06-26,87.00922474079832
509,2009-06-27,86.03228381099379
510,2009-06-28,84.9031492797641
511,2009-06-29,84.01697741999124
512,2009-06-30,83.72081545964994
513,2009-07-01,84.18087976826513
514,2009-07-02,85.31293849390944
515,2009-07-03,86.80073748556552
516,2009-07-04,88.19407564542963
517,2009-07-05,89.04992440181621
518,2009-07-06,89.06726518735648
519,2009-07-07,88.1724032144738
520,2009-07-08,86.53205618270356
521,2009-07-09,84.49717411038921
522,2009-07-10,82.50133463753147
523,2009-07-11,80.9472951610848
524,2009-07-12,80.11291529606883
525,2009-07-13,80.09690603619018
526,2009-07-14,80.81143776138532
527,2009-07-15,82.01729906235784
528,2009-07-16,83.39005598336718
529,2009-07-17,84.60192721828574
530,2009-07-18,85.4022783572224
531,2009-07-19,85.67902407783352
532,2009-07-20,85.48479859537012
533,2009-07-21,85.01746759736004
534,2009-07-22,84.55545315735638
535,2009-07-23,84.36277083753575
536,2009-07-24,84.59188852410597
537,2009-07-25,85.21827071737896
538,2009-07-26,86.03408350432579
539,2009-07-27,86.70986100181828
540,2009-07-28,86.90759596293678
541,2009-07-29,86.40655267581579
542,2009-07-30,85.19417958067795
543,2009-07-31,83.48438134757245
544,2009-08-01,81.65191387255203
545,2009-08-02,80.10493783324462
546,2009-08-03,79.14399189744529
547,2009-08-04,78.8629863476039
548,2009-08-05,79.13195597880248
549,2009-08-06,79.6679590458199
550,2009-08-07,80.16346320362483
551,2009-08-08,80.41691981401343
552,2009-08-09,80.4092333838318
553,2009-08-10,80.29356010849904
554,2009-08-11,80.3043439626455
555,2009-08-12,80.62782611668445
556,2009-08-13,81.29407985590277
557,2009-08-14,82.1415503117155
558,2009-08-15,82.87274468106357
559,2009-08-16,83.17838775932695
560,2009-08-17,82.87564544324297
561,2009-08-18,81.99847292130664
562,2009-08-19,80.79852030735577
563,2009-08-20,79.6544026403532
564,2009-08-21,78.92782175977098
565,2009-08-22,78.82855979935117
566,2009-08-23,79.34599230130716
567,2009-08-24,80.27444863589987
568,2009-08-25,81.31734142018028
569,2009-08-26,82.21994971425377
570,2009-08-27,82.8691607471153
571,2009-08-28,83.31560340944009
572,2009-08-29,83.71136551101729
573,2009-08-30,84.19715610998631
574,2009-08-31,84.79720181397445
575,2009-09-01,85.37671134713804
576,2009-09-02,85.68679173844085
577,2009-09-03,85.47914326937155
578,2009-09-04,84.63772180474027
579,2009-09-05,83.26367977482934
580,2009-09-06,81.66900675769521
581,2009-09-07,80.27514534201565
582,2009-09-08,79.45686964825903
583,2009-09-09,79.39843349525012
584,2009-09-10,80.02558144040793
585,2009-09-11,81.04431588838973
586,2009-09-12,82.06970835177873
587,2009-09-13,82.78706028022827
588,2009-09-14,83.07227711720253
589,2009-09-15,83.01603521938421
590,2009-09-16,82.83985509444094
591,2009-09-17,82.742336989601
592,2009-09-18,82.74797413802179
593,2009-09-19,82.63325890455347
594,2009-09-20,81.97327127189256
595,2009-09-21,80.29959978258823
596,2009-09-22,77.30973983331728
597,2009-09-23,73.04121294933756
598,2009-09-24,67.93282524361476
599,2009-09-25,62.73776528090927
600,2009-09-26,58.31163276347668
601,2009-09-27,55.34913419345286
602,2009-09-28,54.16536218202833
603,2009-09-29,54.602256088757514
604,2009-09-30,56.0942159571823
605,2009-10-01,57.86753561420469
606,2009-10-02,59.19960911240581
607,2009-10-03,59.64425724794603
608,2009-10-04,59.14560574835677
609,2009-10-05,58.007268949623224
610,2009-10-06,56.738167362266424
611,2009-10-07,55.8400750346096
612,2009-10-08,55.61906615494059
613,2009-10-09,56.088479031720496
614,2009-10-10,56.992115123665975
615,2009-10-11,57.9291666140094
616,2009-10-12,58.52505852352603
617,2009-10-13,58.57850133647494
618,2009-10-14,58.12856922647238
619,2009-10-15,57.42004705416631
620,2009-10-16,56.78655388537461
621,2009-10-17,56.50294968511727
622,2009-10-18,56.66918511873604
623,2009-10-19,57.17339526675633
624,2009-10-20,57.748640321091656
625,2009-10-21,58.098561147320964
626,2009-10-22,58.03795748842309
627,2009-10-23,57.58688797250243
628,2009-10-24,56.974934528628346
629,2009-10-25,56.5492648082614
630,2009-10-26,56.62155584773635
631,2009-10-27,57.317582783445474
632,2009-10-28,58.49640147638508
633,2009-10-29,59.78049256447136
634,2009-10-30,60.692844553819164
635,2009-10-31,60.849789336843806
636,2009-11-01,60.129818185606496
637,2009-11-02,58.742677866596246
638,2009-11-03,57.16084411370601
639,2009-11-04,55.93330572248167
640,2009-11-05,55.45559482364141
641,2009-11-06,55.79568894739903
642,2009-11-07,56.658576786223215
643,2009-11-08,57.51641238792496
644,2009-11-09,57.85773788270377
645,2009-11-10,57.44983740976887
646,2009-11-11,56.491408546794155
647,2009-11-12,55.570583839778244
648,2009-11-13,55.42451850841449
649,2009-11-14,56.58901271692794
650,2009-11-15,59.089214982981346
651,2009-11-16,62.323638412872754
652,2009-11-17,65.22600717400012
653,2009-11-18,66.67535614405494
654,2009-11-19,66.00982245289525
655,2009-11-20,63.43421799344682
656,2009-11-21,60.1295313704764
657,2009-11-22,57.9747114175555
658,2009-11-23,58.94197192269797
659,2009-11-24,64.36714344368262
660,2009-11-25,74.36678232206667
661,2009-11-26,87.6394408283654
662,2010-01-16,101.75660621171937
663,2010-01-17,113.86703222087864
664,2010-01-18,121.57719319829822
665,2010-01-19,123.69568244815139
666,2010-01-20,120.57321182860946
667,2010-01-21,113.91795330634825
668,2010-01-22,106.16141713593112
669,2010-01-23,99.61617103908233
670,2010-01-24,95.73810106081307
671,2010-01-25,94.75538567424591
672,2010-01-26,95.77595775357561
673,2010-01-27,97.29694488544796
674,2010-01-28,97.88942701961079
675,2010-01-29,96.77843166316133
676,2010-01-30,94.09884556059353
677,2010-01-31,90.7530472046131
678,2010-02-01,87.962303346857
679,2010-02-02,86.72209824650119
680,2010-02-03,87.39551677027544
681,2010-02-04,89.60405822344718
682,2010-02-05,92.43891987447714
683,2010-02-06,94.87896241086175
684,2010-02-07,96.22221622119854
685,2010-02-08,96.34611100717211
686,2010-02-09,95.69850628988915
687,2010-02-10,95.04463578689095
688,2010-02-11,95.09866159823508
689,2010-02-12,96.20882699768529
690,2010-02-13,98.22865706265368
691,2010-02-14,100.61434330396744
692,2010-02-15,102.68485342261638
693,2010-02-16,103.91337209892913
694,2010-02-17,104.11476417089706
695,2010-02-18,103.45191294399368
696,2010-02-19,102.27415070573859
697,2010-02-20,100.88053687617551
698,2010-02-21,99.3332686300593
699,2010-02-22,97.41873984188545
700,2010-02-23,94.78038459042271
701,2010-02-24,91.16343418919973
702,2010-02-25,86.65588753954567
703,2010-02-26,81.80742464980356
704,2010-02-27,77.55926508400896
705,2010-02-28,74.9996623791437
706,2010-03-01,75.03546674572623
707,2010-03-02,78.10700855665715
708,2010-03-03,84.0561159144606
709,2010-03-04,92.19374652644686
710,2010-03-05,101.53221471471986
711,2010-03-06,111.08201288203917
712,2010-03-07,120.09158140326623
713,2010-03-08,128.13811660350405
714,2010-03-09,135.04521289530715
715,2010-03-10,140.6801335210586
716,2010-03-11,144.73789953454616
717,2010-03-12,146.6288517479599
718,2010-03-13,145.54660229141146
719,2010-03-14,140.71934186377308
720,2010-03-15,131.7675014396632
721,2010-03-16,119.0355254868056
722,2010-03-17,103.75709709073371
723,2010-03-18,87.95719090020495
724,2010-03-19,74.07794545984703
725,2010-03-20,64.41134622552745
726,2010-03-21,60.49742714562155
727,2010-03-22,62.67470315814077
728,2010-03-23,69.93694498621198
729,2010-03-24,80.16386269051904
730,2010-03-25,90.67799238945065
731,2010-03-26,98.9727395732331
732,2010-03-27,103.3937468355408
733,2010-03-28,103.56162778398658
734,2010-03-29,100.40086758260094
735,2010-03-30,95.76509198757009
736,2010-03-31,91.78215399567075
737,2010-04-01,90.13745858097384
738,2010-04-02,91.53560621740952
739,2010-04-03,95.51851447133052
740,2010-04-04,100.69255329937087
741,2010-04-05,105.27215176335636
742,2010-04-06,107.73580980392477
743,2010-04-07,107.35428104885408
744,2010-04-08,104.40387822739615
745,2010-12-14,100.00026888502619
746,2010-12-15,95.63262213893114
747,2010-12-16,92.58855226120609
748,2010-12-17,91.49440852136627
749,2010-12-18,92.14112583323268
750,2010-12-19,93.64661517084568
751,2010-12-20,94.87084428619374
752,2010-12-21,94.90397825196003
753,2010-12-22,93.42858387657967
754,2010-12-23,90.81886108196296
755,2010-12-24,87.95428459227682
756,2010-12-25,85.84230924214259
757,2010-12-26,85.21614112283905
758,2010-12-27,86.27175483870435
759,2010-12-28,88.6384158706253
760,2010-12-29,91.57277636017614
761,2010-12-30,94.27477375554366
762,2010-12-31,96.18255074715827
763,2011-01-01,97.12732605972501
764,2011-01-02,97.3021340127372
765,2011-01-03,97.08443158686713
766,2011-01-04,96.8123257997216
767,2011-01-05,96.62299149097383
768,2011-01-06,96.42020741007096
769,2011-01-07,95.96952791861025
770,2011-01-08,95.05876430974294
771,2011-01-09,93.6363074094285
772,2011-01-10,91.85936816466442
773,2011-01-11,90.03522492279315
774,2011-01-12,88.49344259126002
775,2011-01-13,87.4581924077414
776,2011-01-14,86.98334795712489
777,2011-01-15,86.9749267605088
778,2011-01-16,87.2774766938535
779,2011-01-17,87.76891691510644
780,2011-01-18,88.40838803673282
781,2011-01-19,89.21247696713314
782,2011-01-20,90.17897775998587
783,2011-01-21,91.20968317728075
784,2011-01-22,92.08655623039463
785,2011-01-23,92.52702494802628
786,2011-01-24,92.29923841486021
787,2011-01-25,91.34125688031496
788,2011-01-26,89.81993972582282
789,2011-01-27,88.09153316978286
790,2011-01-28,86.57416265072673
791,2011-01-29,85.5879879972596
792,2011-01-30,85.2376183476035
793,2011-01-31,85.39270300140419
794,2011-02-01,85.77493806757607
795,2011-02-02,86.10699485186136
796,2011-02-03,86.24831937588971
797,2011-02-04,86.25070198270278
798,2011-02-05,86.30948346564871
799,2011-02-06,86.64216615862989
800,2011-02-07,87.3654147410899
801,2011-02-08,88.44225371094352
802,2011-02-09,89.73179488590453
803,2011-02-10,91.11390327815133
804,2011-02-11,92.61293599323413
805,2011-02-12,94.43594180923625
806,2011-02-13,96.87994179068889
807,2011-02-14,100.13328025616619
808,2011-02-15,104.06245368911321
809,2011-02-16,108.10204480434226
810,2011-02-17,111.33287480210952
811,2011-02-18,112.75245462800731
812,2011-02-19,111.64827316997125
813,2011-02-20,107.92387921007187
814,2011-02-21,102.23280216523263
815,2011-02-22,95.84880205968861
816,2011-02-23,90.31211015952755
817,2011-02-24,86.98938264243083
818,2011-02-25,86.72289917402657
819,2011-02-26,89.70201079661523
820,2011-02-27,95.58513254593332
821,2011-02-28,103.78291481716127
822,2011-03-01,113.74002650900603
