,date,OT
727,727,52.87
728,728,53.1
729,729,96.3
730,730,97.78
731,731,99.81
732,732,100.25
733,733,99.9
734,734,99.14
735,735,96.2
736,736,94.38
737,737,93.23
738,738,91.89
739,739,91.735
740,740,92.89
741,741,94.97
742,742,147.855
743,743,91.76
744,744,92.725
745,745,104.37
746,746,94.59
747,747,90.1649999999999
748,748,94.44
749,749,94.63
750,750,94.89
751,751,94.47
752,752,92.955
753,753,94.03
754,754,94.78
755,755,75.96
756,756,88.405
757,757,88.75
758,758,90.75
759,759,89.43
760,760,91.775
761,761,89.83
762,762,93.145
763,763,97.35
764,764,98.52
765,765,97.31
766,766,99.86
767,767,98.88
768,768,95.035
769,769,94.21
770,770,92.8
771,771,93.72
772,772,90.93
773,773,91.71
774,774,89.28
775,775,87.93
776,776,91.735
777,777,83.555
778,778,83.62
779,779,86.33
780,780,90.86
781,781,90.16
782,782,90.25
783,783,91.03
784,784,93.38
785,785,93.49
786,786,91.31
787,787,88.245
788,788,89.35
789,789,88.62
790,790,89.63
791,791,87.97
792,792,79.11
793,793,87.64
794,794,86.91
795,795,86.44
796,796,84.53
797,797,86.17
798,798,86.96
799,799,86.05
800,800,86.37
801,801,88.18
802,802,94.95
803,803,90.68
804,804,90.84
805,805,90.69
806,806,95.58
807,807,102.414999999999
808,808,107.305
809,809,108.65
810,810,110.745
811,811,111.03
812,812,111.95
813,813,106.515
814,814,100.92
815,815,96.94
816,816,91.38
817,817,89.98
818,818,88.22
819,819,89.67
820,820,89.8
821,821,89.45
822,822,127.28
823,823,138.08
824,824,135.415
825,825,146.41
826,826,158.98
827,827,154.985
828,828,185.12
829,829,200.84
830,830,187.43
831,831,170.63
832,832,141.72
833,833,137.70999999999998
834,834,133.7
835,835,126.7
836,836,129.66
837,837,125.92
838,838,123.58
839,839,108.56
840,840,103.384999999999
841,841,110.96
842,842,110.695
843,843,120.12
844,844,130.39
845,845,129.4
846,846,114.23
847,847,148.47
848,848,154.24
849,849,152.39
850,850,151.87
851,851,151.29
852,852,143.93
853,853,132.09
854,854,123.175
855,855,126.81
856,856,137.71
857,857,126.695
858,858,125.71
859,859,127.49
860,860,126.52
861,861,118.74
862,862,122.58
863,863,114.88
864,864,118.414999999999
865,865,122.015
866,866,126.16
867,867,130.87
868,868,133.37
869,869,126.68
870,870,123.03
871,871,121.3
872,872,121.42
873,873,122.25
874,874,125.09
875,875,127.93
876,876,125.3
877,877,125.29
878,878,120.68
879,879,124.68
880,880,119.75
881,881,122.78
882,882,120.995
883,883,120.84
884,884,116.8
885,885,121.07
886,886,118.634999999999
887,887,116.25
888,888,117.83
889,889,184.555
890,890,113.49
891,891,113.384999999999
892,892,111.87
893,893,111.44
894,894,105.81
895,895,104.28
896,896,104.38
897,897,104.93
898,898,105.555
899,899,103.82
900,900,103.2
901,901,100.025
902,902,96.09
903,903,234.9
904,904,97.97
905,905,98.99
906,906,96.27
907,907,94.12
908,908,95.7
909,909,99.03
910,910,105.69
911,911,116.71
912,912,124.2
913,913,126.26
914,914,119.914999999999
915,915,123.69
916,916,119.76
917,917,117.085
918,918,114.26
919,919,114.35
920,920,110.17
921,921,106.65
922,922,105.02
923,923,100.33
924,924,101.08
925,925,98.49
926,926,99.985
927,927,103.26
928,928,109.88
929,929,116.095
930,930,115.75
931,931,114.59
932,932,110.86
933,933,110.27
934,934,118.93
935,935,108.56
936,936,132.01
937,937,134.01
938,938,131.31
939,939,63.93
940,940,64.93
941,941,122.54
942,942,123.51
943,943,124.5
944,944,125.22
945,945,127.53
946,946,127.19
947,947,126.895
948,948,126.6
949,949,125.75
950,950,117.69
951,951,110.13
952,952,112.81
953,953,116.83833333333332
954,954,120.86666666666667
955,955,124.895
956,956,128.315
957,957,127.33
958,958,126.64
959,959,129.18
960,960,125.2
961,961,128.96
962,962,128.905
963,963,121.51
964,964,116.98
965,965,117.3
966,966,114.45
967,967,112.32
968,968,107.02
969,969,104.66
970,970,97.95
971,971,87.05
972,972,90.08
973,973,97.9149999999999
974,974,87.99
975,975,95.105
976,976,92.65
977,977,91.38
978,978,92.5399999999999
979,979,79.565
980,980,64.21
981,981,96.47
982,982,95.89
983,983,89.08
984,984,96.49
985,985,83.64
986,986,80.215
987,987,91.47
988,988,83.21
989,989,92.25
990,990,95.16
991,991,95.5449999999999
992,992,94.46
993,993,94.34
994,994,94.79
995,995,96.705
996,996,60.01
997,997,95.79
998,998,93.035
999,999,95.09
1000,1000,98.88
1001,1001,99.79
1002,1002,103.72
1003,1003,85.765
1004,1004,112.824999999999
1005,1005,120.89
1006,1006,128.88
1007,1007,123.52
1008,1008,123.9
1009,1009,126.414999999999
1010,1010,121.65
1011,1011,116.67
1012,1012,116.0
1013,1013,116.104999999999
1014,1014,109.37
1015,1015,104.09
1016,1016,98.59
1017,1017,98.85
1018,1018,101.08
1019,1019,100.505
1020,1020,99.66
1021,1021,99.065
1022,1022,99.54
1023,1023,101.555
1024,1024,102.84
1025,1025,99.21
1026,1026,101.74
1027,1027,102.39
1028,1028,67.17
1029,1029,105.664999999999
1030,1030,107.08
1031,1031,100.875
1032,1032,69.84
1033,1033,97.16
1034,1034,96.67
1035,1035,98.02
1036,1036,95.54
1037,1037,93.14
1038,1038,89.93
1039,1039,90.38
1040,1040,90.765
1041,1041,90.88
1042,1042,92.91
1043,1043,93.8
1044,1044,63.845
1045,1045,95.98
1046,1046,98.08
1047,1047,101.11
1048,1048,108.07
1049,1049,113.625
1050,1050,78.18
1051,1051,95.485
1052,1052,106.46
1053,1053,128.6
1054,1054,81.02
1055,1055,118.24
1056,1056,114.7
1057,1057,107.25
1058,1058,109.16
1059,1059,108.13
1060,1060,108.61
1061,1061,69.16
1062,1062,67.71
1063,1063,70.79
1064,1064,110.89
1065,1065,115.645
1066,1066,114.24
1067,1067,116.86
1068,1068,115.91
1069,1069,115.78
1070,1070,119.71
1071,1071,124.185
1072,1072,125.22
1073,1073,122.65
1074,1074,116.74
1075,1075,121.97
1076,1076,119.97
1077,1077,131.43
1078,1078,121.24
1079,1079,123.81
1080,1080,123.1
1081,1081,125.02
1082,1082,126.94
1083,1083,128.06
1084,1084,122.52
1085,1085,120.99
1086,1086,121.11
1087,1087,124.07
1088,1088,129.39
1089,1089,130.67
1090,1090,132.33
1091,1091,86.95
1092,1092,82.8849999999999
1093,1093,130.32
1094,1094,121.9
1095,1095,117.39
1096,1096,67.61
1097,1097,104.75
1098,1098,99.46
1099,1099,94.29
1100,1100,92.32
1101,1101,93.54
1102,1102,98.14
1103,1103,103.99
1104,1104,111.36
1105,1105,71.2
1106,1106,109.18
1107,1107,121.12
1108,1108,127.67
1109,1109,131.48
1110,1110,138.415
1111,1111,136.52
1112,1112,113.75
1113,1113,146.48
1114,1114,153.64
1115,1115,160.8
1116,1116,160.72
1117,1117,153.68
1118,1118,96.76
1119,1119,85.61
1120,1120,143.09
1121,1121,132.954999999999
1122,1122,135.11
1123,1123,81.1049999999999
1124,1124,74.715
1125,1125,96.58
1126,1126,118.445
1127,1127,116.89
1128,1128,148.334999999999
1129,1129,139.71
1130,1130,111.86
1131,1131,97.4799999999999
1132,1132,98.43
1133,1133,99.16
1134,1134,85.84
1135,1135,100.39
1136,1136,100.04
1137,1137,100.84
1138,1138,104.22
1139,1139,91.85
1140,1140,124.81
1141,1141,117.09
1142,1142,103.84
1143,1143,125.59
1144,1144,123.81
1145,1145,123.56
1146,1146,127.95
1147,1147,120.324999999999
1148,1148,113.63
1149,1149,106.66
1150,1150,108.21
1151,1151,105.875
1152,1152,104.12
1153,1153,100.06
1154,1154,97.45
1155,1155,98.83
1156,1156,99.195
1157,1157,98.515
1158,1158,97.23
1159,1159,92.91
1160,1160,95.34
1161,1161,96.975
1162,1162,103.95
1163,1163,106.955
1164,1164,109.28
1165,1165,107.675
1166,1166,106.07
1167,1167,110.025
1168,1168,124.805
1169,1169,128.98
1170,1170,132.3
1171,1171,127.34
1172,1172,121.32
1173,1173,124.9
1174,1174,112.755
1175,1175,114.445
1176,1176,119.08
1177,1177,117.245
1178,1178,105.735
1179,1179,101.854999999999
1180,1180,97.51
1181,1181,100.57
1182,1182,95.11
1183,1183,94.81
1184,1184,91.89
1185,1185,86.595
1186,1186,96.4
1187,1187,92.39
1188,1188,99.755
1189,1189,101.08
1190,1190,104.48
1191,1191,104.76
1192,1192,116.51
1193,1193,118.81
1194,1194,116.92
1195,1195,115.96
1196,1196,114.6
1197,1197,119.085
1198,1198,111.58
1199,1199,119.095
1200,1200,112.86
1201,1201,102.93
1202,1202,104.47
1203,1203,100.96
1204,1204,97.76
1205,1205,96.46
1206,1206,96.48
1207,1207,99.33
1208,1208,105.645
1209,1209,105.4
1210,1210,108.43
1211,1211,109.7
1212,1212,114.86
1213,1213,123.46
1214,1214,127.355
1215,1215,126.15
1216,1216,128.72
1217,1217,139.29
1218,1218,133.0
1219,1219,132.82
1220,1220,135.76
1221,1221,134.34
1222,1222,129.5
1223,1223,128.44
1224,1224,124.52
1225,1225,118.46
1226,1226,108.37
1227,1227,109.64
1228,1228,108.01
1229,1229,110.38
1230,1230,101.16
1231,1231,103.73
1232,1232,100.39
1233,1233,97.59
1234,1234,104.09
1235,1235,101.574999999999
1236,1236,103.505
1237,1237,104.95
1238,1238,107.3
1239,1239,110.84
1240,1240,116.24
1241,1241,129.07
1242,1242,128.96
1243,1243,134.11
1244,1244,129.435
1245,1245,131.4
1246,1246,129.085
1247,1247,123.17
1248,1248,122.945
1249,1249,123.2775
1250,1250,123.61
1251,1251,120.56
1252,1252,122.42
1253,1253,116.685
1254,1254,115.67
1255,1255,115.52
1256,1256,114.56
1257,1257,104.19
1258,1258,108.1
1259,1259,109.71
1260,1260,98.79
1261,1261,97.12
1262,1262,99.92
1263,1263,97.595
1264,1264,98.24
1265,1265,81.775
1266,1266,93.65
1267,1267,94.09
1268,1268,98.36
1269,1269,98.155
1270,1270,100.65
1271,1271,106.01
1272,1272,110.15
1273,1273,112.52
1274,1274,118.12
1275,1275,117.79
1276,1276,119.205
1277,1277,115.44
1278,1278,112.9
1279,1279,110.49
1280,1280,110.98
1281,1281,110.9
1282,1282,114.57
1283,1283,108.78
1284,1284,109.87
1285,1285,107.185
1286,1286,106.16
1287,1287,104.98
1288,1288,104.835
1289,1289,100.655
1290,1290,106.18
1291,1291,108.0
1292,1292,110.32
1293,1293,111.19
1294,1294,118.96
1295,1295,126.27
1296,1296,126.53
1297,1297,126.51
1298,1298,133.79
1299,1299,132.18
1300,1300,136.695
1301,1301,136.88
1302,1302,144.23
1303,1303,136.83
1304,1304,133.38
1305,1305,125.11
1306,1306,119.074999999999
1307,1307,112.46
1308,1308,107.67
1309,1309,104.15
1310,1310,99.15
1311,1311,96.71
1312,1312,102.18
1313,1313,100.655
1314,1314,96.85
1315,1315,77.01
1316,1316,90.41
1317,1317,91.475
1318,1318,93.48
1319,1319,94.17
1320,1320,93.21
1321,1321,94.985
1322,1322,98.0
1323,1323,100.95
1324,1324,99.1
1325,1325,102.35
1326,1326,97.91
1327,1327,89.69
1328,1328,93.52
1329,1329,92.59
1330,1330,94.455
1331,1331,97.56
1332,1332,96.12
1333,1333,97.22
1334,1334,97.07
1335,1335,93.9
1336,1336,93.745
1337,1337,93.75
1338,1338,98.36
1339,1339,96.88
1340,1340,98.39
1341,1341,101.995
1342,1342,103.11
1343,1343,99.525
1344,1344,95.62
1345,1345,91.935
1346,1346,94.975
1347,1347,101.98
1348,1348,105.53
1349,1349,108.98
1350,1350,102.31
1351,1351,106.7
1352,1352,106.1
1353,1353,105.75
1354,1354,106.82
1355,1355,107.77
1356,1356,109.64
1357,1357,106.51
1358,1358,105.19
1359,1359,116.84
1360,1360,110.65
1361,1361,113.095
1362,1362,119.07
1363,1363,114.04
1364,1364,115.58
1365,1365,111.99
1366,1366,113.615
1367,1367,120.12
1368,1368,115.965
1369,1369,120.1
1370,1370,117.51
1371,1371,110.43
1372,1372,109.36
1373,1373,107.02
1374,1374,103.995
1375,1375,102.63
1376,1376,101.05
1377,1377,108.07
1378,1378,110.725
1379,1379,117.15
1380,1380,117.61
1381,1381,120.85
1382,1382,122.73
1383,1383,132.12
1384,1384,129.41
1385,1385,134.69
1386,1386,145.0
1387,1387,140.83
1388,1388,141.755
1389,1389,156.445
1390,1390,150.0
1391,1391,136.86
1392,1392,136.665
1393,1393,138.58
1394,1394,131.43
1395,1395,118.67
1396,1396,116.93
1397,1397,123.985
1398,1398,113.33
1399,1399,109.61
1400,1400,110.62
1401,1401,117.78
1402,1402,118.28
1403,1403,130.765
1404,1404,124.83
1405,1405,121.245
1406,1406,130.615
1407,1407,131.46
1408,1408,129.86
1409,1409,153.95
1410,1410,155.96
1411,1411,164.055
1412,1412,156.54
1413,1413,154.95
1414,1414,147.62
1415,1415,144.28
1416,1416,140.94
1417,1417,138.435
1418,1418,140.945
1419,1419,134.61
1420,1420,113.495
1421,1421,127.17
1422,1422,143.67
1423,1423,162.82
1424,1424,129.73
1425,1425,128.99
1426,1426,127.46
1427,1427,126.12
1428,1428,112.14
1429,1429,123.895
1430,1430,125.5225
1431,1431,127.15
1432,1432,127.85
1433,1433,131.09
1434,1434,130.56
1435,1435,133.19
1436,1436,132.17
1437,1437,128.57
1438,1438,131.49
1439,1439,132.015
1440,1440,127.01
1441,1441,125.805
1442,1442,126.45
1443,1443,123.65
1444,1444,124.14
1445,1445,124.88
1446,1446,123.74
1447,1447,126.885
1448,1448,130.03
1449,1449,135.56
1450,1450,142.78
1451,1451,139.19
1452,1452,142.13
1453,1453,141.14
1454,1454,144.235
1455,1455,147.55
1456,1456,148.215
1457,1457,150.25
1458,1458,147.72
1459,1459,149.92
1460,1460,142.265
1461,1461,134.35
1462,1462,131.8
1463,1463,131.43
1464,1464,127.8
1465,1465,126.05
1466,1466,141.46
1467,1467,128.46
1468,1468,124.88
1469,1469,123.5
1470,1470,125.36
1471,1471,127.24
1472,1472,129.18
1473,1473,126.52
1474,1474,119.735
1475,1475,117.52
1476,1476,115.54
1477,1477,114.29
1478,1478,113.21
1479,1479,112.18
1480,1480,112.98
1481,1481,112.815
1482,1482,112.65
1483,1483,113.41
1484,1484,115.74
1485,1485,120.28
1486,1486,125.06
1487,1487,127.13
1488,1488,130.065
1489,1489,130.88
1490,1490,129.755
1491,1491,126.03
1492,1492,130.11
1493,1493,132.72
1494,1494,128.58
1495,1495,127.02
1496,1496,122.71
1497,1497,130.19
1498,1498,126.88
1499,1499,126.82
1500,1500,132.16
1501,1501,131.47
1502,1502,126.66
1503,1503,124.93
1504,1504,128.69
1505,1505,128.18
1506,1506,134.44
1507,1507,136.35
1508,1508,142.79
1509,1509,148.49
1510,1510,150.05
1511,1511,145.12
1512,1512,146.28
1513,1513,142.12
1514,1514,150.485
1515,1515,154.23
1516,1516,155.6
1517,1517,151.35
1518,1518,153.99
1519,1519,153.04
1520,1520,165.96
1521,1521,173.65
1522,1522,178.87
1523,1523,175.94
1524,1524,174.17
1525,1525,187.15
1526,1526,176.61
1527,1527,166.14
1528,1528,158.91
1529,1529,157.54
1530,1530,154.175
1531,1531,158.61
1532,1532,160.545
1533,1533,167.875
1534,1534,170.954999999999
1535,1535,170.49
1536,1536,166.33
1537,1537,159.8
1538,1538,162.77
1539,1539,175.17
1540,1540,186.04
1541,1541,184.36
1542,1542,190.83
1543,1543,191.95
1544,1544,195.87
1545,1545,195.735
1546,1546,193.805
1547,1547,179.37
1548,1548,171.08
1549,1549,162.84
1550,1550,161.2
1551,1551,163.49
1552,1552,156.56
1553,1553,142.53
1554,1554,136.32
1555,1555,120.53
1556,1556,154.38
1557,1557,148.42
1558,1558,148.03
1559,1559,150.625
1560,1560,153.22
1561,1561,152.225
1562,1562,159.27
1563,1563,163.58
1564,1564,172.22
1565,1565,173.61
1566,1566,178.36
